Y_1,X_1,Y_2,X_2,Y_3,X_3,Y_4,X_4,Y_5,X_5,Y_6,X_6,Y_7,X_7
-0.15000000596046448,29.56539535522461,-0.15000000596046448,29.5701904296875,-0.15000000596046448,29.808055877685547,-0.15000000596046448,30.086822509765625,-0.15000000596046448,30.33199119567871,-0.15000000596046448,30.425260543823242,-0.15000000596046448,30.498523712158203
-0.14970000088214874,29.564006805419922,-0.14970000088214874,29.568979263305664,-0.14970000088214874,29.807645797729492,-0.14970000088214874,30.08676528930664,-0.14970000088214874,30.332019805908203,-0.14970000088214874,30.425291061401367,-0.14970000088214874,30.4985408782959
-0.149399995803833,29.5626163482666,-0.149399995803833,29.56777000427246,-0.149399995803833,29.807235717773438,-0.149399995803833,30.08670997619629,-0.149399995803833,30.332050323486328,-0.149399995803833,30.42531967163086,-0.149399995803833,30.498558044433594
-0.14910000562667847,29.561227798461914,-0.14910000562667847,29.566560745239258,-0.14910000562667847,29.80682945251465,-0.14910000562667847,30.086654663085938,-0.14910000562667847,30.332080841064453,-0.14910000562667847,30.425350189208984,-0.14910000562667847,30.49857521057129
-0.14880000054836273,29.559839248657227,-0.14880000054836273,29.565351486206055,-0.14880000054836273,29.80642318725586,-0.14880000054836273,30.086599349975586,-0.14880000054836273,30.332111358642578,-0.14880000054836273,30.425378799438477,-0.14880000054836273,30.498592376708984
-0.148499995470047,29.55845069885254,-0.148499995470047,29.56414222717285,-0.148499995470047,29.80601692199707,-0.148499995470047,30.086544036865234,-0.148499995470047,30.332141876220703,-0.148499995470047,30.4254093170166,-0.148499995470047,30.49860954284668
-0.14820000529289246,29.55706214904785,-0.14820000529289246,29.56293487548828,-0.14820000529289246,29.805612564086914,-0.14820000529289246,30.086490631103516,-0.14820000529289246,30.332172393798828,-0.14820000529289246,30.425437927246094,-0.14820000529289246,30.498626708984375
-0.14790000021457672,29.55567169189453,-0.14790000021457672,29.561729431152344,-0.14790000021457672,29.80521011352539,-0.14790000021457672,30.086437225341797,-0.14790000021457672,30.332202911376953,-0.14790000021457672,30.425466537475586,-0.14790000021457672,30.49864387512207
-0.147599995136261,29.554283142089844,-0.147599995136261,29.560522079467773,-0.147599995136261,29.804807662963867,-0.147599995136261,30.086383819580078,-0.147599995136261,30.33223533630371,-0.147599995136261,30.42549705505371,-0.147599995136261,30.498661041259766
-0.14730000495910645,29.552894592285156,-0.14730000495910645,29.559316635131836,-0.14730000495910645,29.804407119750977,-0.14730000495910645,30.08633041381836,-0.14730000495910645,30.332265853881836,-0.14730000495910645,30.425525665283203,-0.14730000495910645,30.49867820739746
