x,y,z,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Nu_Tilde,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Temperature,Velocity_0,Velocity_1,Velocity_2,Y_Plus,vtkValidPointMask
2.190000057220459,0.0,0.025499999523162842,0.7249413132667542,0.00115322251804173,156412.546875,0.0,1.845966289693024e-05,0.08714497834444046,21.93556022644043,-1.4435330708550964e-10,-0.17359764873981476,0.001593110035173595,62432.26171875,0.007246973924338818,0.0,0.0,0.0,300.0105895996094,30.258394241333008,-1.991241338483718e-10,-0.2394644320011139,0.0,1.0
2.190000057220459,0.0,0.025800000876188278,0.7249426245689392,0.0011079440591856837,156412.90625,0.0,1.845963743107859e-05,0.0871918797492981,21.9473876953125,-1.4670734072019798e-10,-0.17354753613471985,0.0015308440197259188,62432.2578125,0.007244091480970383,0.0,0.0,0.0,300.010009765625,30.274654388427734,-2.0237096720610026e-10,-0.23939484357833862,0.0,1.0
2.190000057220459,0.0,0.026100000366568565,0.7249439358711243,0.0010625454597175121,156413.234375,0.0,1.8459610146237537e-05,0.08723706007003784,21.95878028869629,-1.490577938856319e-10,-0.17349866032600403,0.0014684333000332117,62432.2578125,0.007241201587021351,0.0,0.0,0.0,300.00946044921875,30.290313720703125,-2.0561284619358133e-10,-0.23932698369026184,0.0,1.0
2.190000057220459,0.0,0.026399999856948853,0.7249452471733093,0.0010170040186494589,156413.5625,0.0,1.8459584680385888e-05,0.08727973699569702,21.969541549682617,-1.5140068365671056e-10,-0.17345182597637177,0.0014058598317205906,62432.2578125,0.007238300517201424,0.0,0.0,0.0,300.0089416503906,30.305105209350586,-2.0884431684020655e-10,-0.23926198482513428,0.0,1.0
2.190000057220459,0.0,0.02669999934732914,0.7249464392662048,0.0009713711915537715,156413.859375,0.0,1.845956103352364e-05,0.08732002973556519,21.979703903198242,-1.5373267936436008e-10,-0.17340734601020813,0.0013432016130536795,62432.2578125,0.00723539013415575,0.0,0.0,0.0,300.0084228515625,30.319072723388672,-2.1206073008706028e-10,-0.23920021951198578,0.0,1.0
2.190000057220459,0.0,0.027000000700354576,0.7249476313591003,0.0009256897610612214,156414.15625,0.0,1.84595392056508e-05,0.08735860884189606,21.98943519592285,-1.5605583492117603e-10,-0.17336469888687134,0.0012805105652660131,62432.2578125,0.00723247230052948,0.0,0.0,0.0,300.0079345703125,30.33244514465332,-2.1526498639179437e-10,-0.23914098739624023,0.0,1.0
2.190000057220459,0.0,0.027300000190734863,0.7249487042427063,0.0008799666538834572,156414.4375,0.0,1.8459515558788553e-05,0.0873948261141777,21.998567581176758,-1.5836477962327677e-10,-0.17332473397254944,0.00121781462803483,62432.25390625,0.007229543756693602,0.0,0.0,0.0,300.0074768066406,30.34499740600586,-2.18449633382356e-10,-0.23908551037311554,0.0,1.0
2.190000057220459,0.0,0.02759999968111515,0.7249497771263123,0.0008342597866430879,156414.6875,0.0,1.8459495549905114e-05,0.08742836117744446,22.00702476501465,-1.606553917676834e-10,-0.1732882261276245,0.0011552190408110619,62432.25390625,0.007226604502648115,0.0,0.0,0.0,300.0070495605469,30.35662078857422,-2.2160899504353182e-10,-0.23903480172157288,0.0,1.0
2.190000057220459,0.0,0.027899999171495438,0.7249507904052734,0.0007885867380537093,156414.921875,0.0,1.8459475541021675e-05,0.0874602422118187,22.015066146850586,-1.6293399962563626e-10,-0.17325399816036224,0.001092728110961616,62432.25390625,0.0072236573323607445,0.0,0.0,0.0,300.0066223144531,30.3676700592041,-2.2475181438164071e-10,-0.2389872670173645,0.0,1.0
2.190000057220459,0.0,0.028200000524520874,0.7249516844749451,0.0007429947145283222,156415.15625,0.0,1.845945735112764e-05,0.08748962730169296,22.022478103637695,-1.6519274836923614e-10,-0.1732233613729477,0.001030447194352746,62432.25390625,0.007220698520541191,0.0,0.0,0.0,300.0062255859375,30.37785530090332,-2.278672528444048e-10,-0.23894469439983368,0.0,1.0
2.190000057220459,0.0,0.02850000001490116,0.7249525785446167,0.0006975702126510441,156415.34375,0.0,1.8459440980223008e-05,0.0875164046883583,22.029232025146484,-1.6743205433211727e-10,-0.17319688200950623,0.0009685402037575841,62432.25,0.007217729464173317,0.0,0.0,0.0,300.005859375,30.387136459350586,-2.3095586554333636e-10,-0.23890788853168488,0.0,1.0
2.190000057220459,0.0,0.02879999950528145,0.7249534130096436,0.0006522659095935524,156415.546875,0.0,1.8459424609318376e-05,0.08754164725542068,22.035598754882812,-1.6966116012095966e-10,-0.1731729358434677,0.0009068986983038485,62432.25,0.007214752491563559,0.0,0.0,0.0,300.0055236816406,30.395883560180664,-2.340304339210064e-10,-0.23887458443641663,0.0,1.0
2.190000057220459,0.0,0.029100000858306885,0.7249541282653809,0.0006072566611692309,156415.703125,0.0,1.8459408238413744e-05,0.08756397664546967,22.041231155395508,-1.7187176681865424e-10,-0.17315402626991272,0.0008458936936222017,62432.25,0.007211761083453894,0.0,0.0,0.0,300.0052185058594,30.40361976623535,-2.370794949246857e-10,-0.2388482391834259,0.0,1.0
2.190000057220459,0.0,0.029400000348687172,0.7249548435211182,0.0005625538760796189,156415.859375,0.0,1.845939550548792e-05,0.08758419007062912,22.046329498291016,-1.740750737999619e-10,-0.1731390357017517,0.0007855610456317663,62432.25,0.007208758965134621,0.0,0.0,0.0,300.0049133300781,30.410625457763672,-2.4011850840999216e-10,-0.23882734775543213,0.0,1.0
2.190000057220459,0.0,0.02969999983906746,0.7249554395675659,0.0005180549924261868,156416.0,0.0,1.8459382772562094e-05,0.08760298788547516,22.05107307434082,-1.7627396764474668e-10,-0.1731267124414444,0.0007256765966303647,62432.24609375,0.007205748464912176,0.0,0.0,0.0,300.004638671875,30.41714096069336,-2.431514434242388e-10,-0.23881013691425323,0.0,1.0
2.190000057220459,0.0,0.029999999329447746,0.7249560356140137,0.0004742438904941082,156416.109375,0.0,1.8459371858625673e-05,0.08761832863092422,22.054941177368164,-1.784720565778386e-10,-0.17312131822109222,0.0006673787720501423,62432.24609375,0.007202721666544676,0.0,0.0,0.0,300.0044250488281,30.422454833984375,-2.4618326821546077e-10,-0.23880250751972198,0.0,1.0
