Y_1,X_1,Y_2,X_2,Y_3,X_3,Y_4,X_4,Y_5,X_5,Y_6,X_6,Y_7,X_7
-0.15000000596046448,29.5727596282959,-0.15000000596046448,29.575347900390625,-0.15000000596046448,29.804542541503906,-0.15000000596046448,30.08237648010254,-0.15000000596046448,30.346431732177734,-0.15000000596046448,30.459503173828125,-0.15000000596046448,30.60265350341797
-0.14970000088214874,29.57149314880371,-0.14970000088214874,29.574241638183594,-0.14970000088214874,29.80423355102539,-0.14970000088214874,30.082717895507812,-0.14970000088214874,30.346900939941406,-0.14970000088214874,30.460020065307617,-0.14970000088214874,30.60373878479004
-0.149399995803833,29.570226669311523,-0.149399995803833,29.573135375976562,-0.149399995803833,29.803926467895508,-0.149399995803833,30.083059310913086,-0.149399995803833,30.347370147705078,-0.149399995803833,30.46053695678711,-0.149399995803833,30.60482406616211
-0.14910000562667847,29.568960189819336,-0.14910000562667847,29.57202911376953,-0.14910000562667847,29.803619384765625,-0.14910000562667847,30.08340072631836,-0.14910000562667847,30.347837448120117,-0.14910000562667847,30.4610538482666,-0.14910000562667847,30.605907440185547
-0.14880000054836273,29.56769371032715,-0.14880000054836273,29.5709228515625,-0.14880000054836273,29.803314208984375,-0.14880000054836273,30.083742141723633,-0.14880000054836273,30.34830665588379,-0.14880000054836273,30.46156883239746,-0.14880000054836273,30.606992721557617
-0.148499995470047,29.56642723083496,-0.148499995470047,29.5698184967041,-0.148499995470047,29.803010940551758,-0.148499995470047,30.084083557128906,-0.148499995470047,30.348773956298828,-0.148499995470047,30.46208381652832,-0.148499995470047,30.608076095581055
-0.14820000529289246,29.565160751342773,-0.14820000529289246,29.568714141845703,-0.14820000529289246,29.80270767211914,-0.14820000529289246,30.08442497253418,-0.14820000529289246,30.349241256713867,-0.14820000529289246,30.46259880065918,-0.14820000529289246,30.609159469604492
-0.14790000021457672,29.563892364501953,-0.14790000021457672,29.567609786987305,-0.14790000021457672,29.802406311035156,-0.14790000021457672,30.084766387939453,-0.14790000021457672,30.349706649780273,-0.14790000021457672,30.46311378479004,-0.14790000021457672,30.61024284362793
-0.147599995136261,29.562625885009766,-0.147599995136261,29.56650733947754,-0.147599995136261,29.802104949951172,-0.147599995136261,30.085107803344727,-0.147599995136261,30.350173950195312,-0.147599995136261,30.4636287689209,-0.147599995136261,30.611326217651367
-0.14730000495910645,29.561359405517578,-0.14730000495910645,29.56540298461914,-0.14730000495910645,29.80180549621582,-0.14730000495910645,30.08544921875,-0.14730000495910645,30.35064125061035,-0.14730000495910645,30.464141845703125,-0.14730000495910645,30.612407684326172
-0.1469999998807907,29.56009292602539,-0.1469999998807907,29.564300537109375,-0.1469999998807907,29.80150604248047,-0.1469999998807907,30.085792541503906,-0.1469999998807907,30.351106643676758,-0.1469999998807907,30.46465492248535,-0.1469999998807907,30.613489151000977
-0.14669999480247498,29.558826446533203,-0.14669999480247498,29.563199996948242,-0.14669999480247498,29.80120849609375,-0.14669999480247498,30.08613395690918,-0.14669999480247498,30.351572036743164,-0.14669999480247498,30.465242385864258,-0.14669999480247498,30.614572525024414
-0.14640000462532043,29.557559967041016,-0.14640000462532043,29.562097549438477,-0.14640000462532043,29.80091094970703,-0.14640000462532043,30.086477279663086,-0.14640000462532043,30.35203742980957,-0.14640000462532043,30.466293334960938,-0.14640000462532043,30.615652084350586
-0.1460999995470047,29.556293487548828,-0.1460999995470047,29.56092071533203,-0.1460999995470047,29.800617218017578,-0.1460999995470047,30.08681869506836,-0.1460999995470047,30.352502822875977,-0.1460999995470047,30.467342376708984,-0.1460999995470047,30.61673355102539
-0.14579999446868896,29.55502700805664,-0.14579999446868896,29.55965232849121,-0.14579999446868896,29.800321578979492,-0.14579999446868896,30.087162017822266,-0.14579999446868896,30.35296630859375,-0.14579999446868896,30.468393325805664,-0.14579999446868896,30.617815017700195
-0.14550000429153442,29.553760528564453,-0.14550000429153442,29.55838394165039,-0.14550000429153442,29.80002784729004,-0.14550000429153442,30.08750343322754,-0.14550000429153442,30.353431701660156,-0.14550000429153442,30.46944236755371,-0.14550000429153442,30.618894577026367
-0.1451999992132187,29.552494049072266,-0.1451999992132187,29.55711555480957,-0.1451999992132187,29.79973602294922,-0.1451999992132187,30.087846755981445,-0.1451999992132187,30.35389518737793,-0.1451999992132187,30.470491409301758,-0.1451999992132187,30.61997413635254
-0.14489999413490295,29.551227569580078,-0.14489999413490295,29.555849075317383,-0.14489999413490295,29.79944610595703,-0.14489999413490295,30.08819007873535,-0.14489999413490295,30.354358673095703,-0.14489999413490295,30.471538543701172,-0.14489999413490295,30.621055603027344
-0.1446000039577484,29.54996109008789,-0.1446000039577484,29.554582595825195,-0.1446000039577484,29.79915428161621,-0.1446000039577484,30.088533401489258,-0.1446000039577484,30.354822158813477,-0.1446000039577484,30.47258758544922,-0.1446000039577484,30.622133255004883
-0.14429999887943268,29.548694610595703,-0.14429999887943268,29.553316116333008,-0.14429999887943268,29.798866271972656,-0.14429999887943268,30.088876724243164,-0.14429999887943268,30.35528564453125,-0.14429999887943268,30.473634719848633,-0.14429999887943268,30.623212814331055
-0.14399999380111694,29.547428131103516,-0.14399999380111694,29.552051544189453,-0.14399999380111694,29.7985782623291,-0.14399999380111694,30.08922004699707,-0.14399999380111694,30.35574722290039,-0.14399999380111694,30.474679946899414,-0.14399999380111694,30.624290466308594
-0.1437000036239624,29.54616355895996,-0.1437000036239624,29.5507869720459,-0.1437000036239624,29.79829216003418,-0.1437000036239624,30.089563369750977,-0.1437000036239624,30.356210708618164,-0.1437000036239624,30.475727081298828,-0.1437000036239624,30.625370025634766
