x,y,z,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Nu_Tilde,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Temperature,Velocity_0,Velocity_1,Velocity_2,Y_Plus,vtkValidPointMask
1.399999976158142,0.0,-0.12150000035762787,0.7250255942344666,3.9514447962574195e-06,156428.9375,0.0,1.8459784769220278e-05,0.08673278242349625,21.834259033203125,3.6606682130013724e-08,-0.1941247433423996,7.672710489714518e-05,62440.05859375,0.030278967693448067,0.0,0.0,0.0,300.01312255859375,30.11515235900879,5.049015783242794e-08,-0.26774880290031433,0.0,1.0
1.399999976158142,0.0,-0.12120000272989273,0.7250256538391113,3.952369752369123e-06,156428.953125,0.0,1.8459782950230874e-05,0.08673544228076935,21.834928512573242,3.7399857433229045e-08,-0.19440320134162903,7.673180516576394e-05,62440.05859375,0.03028113581240177,0.0,0.0,0.0,300.01312255859375,30.116073608398438,5.158413429739994e-08,-0.2681328356266022,0.0,1.0
1.399999976158142,0.0,-0.120899997651577,0.7250257730484009,3.953294708480826e-06,156428.96875,0.0,1.845978113124147e-05,0.08673810958862305,21.83559799194336,3.8192446538687363e-08,-0.19468139111995697,7.673650543438271e-05,62440.05859375,0.030283275991678238,0.0,0.0,0.0,300.0130920410156,30.116994857788086,5.267730074365318e-08,-0.268516480922699,0.0,1.0
1.399999976158142,0.0,-0.12060000002384186,0.7250258326530457,3.954219209845178e-06,156429.0,0.0,1.8459779312252067e-05,0.08674077689647675,21.836267471313477,3.8984406813824535e-08,-0.19495929777622223,7.674120570300147e-05,62440.05859375,0.030285391956567764,0.0,0.0,0.0,300.0130615234375,30.1179141998291,5.376960743319614e-08,-0.2688997685909271,0.0,1.0
1.399999976158142,0.0,-0.12030000239610672,0.7250258922576904,3.955143256462179e-06,156429.015625,0.0,1.8459779312252067e-05,0.08674343675374985,21.836936950683594,3.977576312763631e-08,-0.195236936211586,7.674590597162023e-05,62440.05859375,0.0302874818444252,0.0,0.0,0.0,300.0130310058594,30.118833541870117,5.486107568231091e-08,-0.26928266882896423,0.0,1.0
1.399999976158142,0.0,-0.11999999731779099,0.7250259518623352,3.956067757826531e-06,156429.046875,0.0,1.8459777493262663e-05,0.08674610406160355,21.837604522705078,4.056653679640476e-08,-0.19551432132720947,7.6750606240239e-05,62440.05859375,0.0302895475178957,0.0,0.0,0.0,300.01300048828125,30.119754791259766,5.595174101813427e-08,-0.2696652114391327,0.0,1.0
1.399999976158142,0.0,-0.11969999969005585,0.7250260710716248,3.956991349696182e-06,156429.0625,0.0,1.845977567427326e-05,0.08674876391887665,21.838274002075195,4.1356681634852066e-08,-0.19579140841960907,7.675529923290014e-05,62440.0625,0.030291587114334106,0.0,0.0,0.0,300.0129699707031,30.12067413330078,5.7041539491820004e-08,-0.2700473666191101,0.0,1.0
1.399999976158142,0.0,-0.11940000206232071,0.7250261306762695,3.957915396313183e-06,156429.09375,0.0,1.845977567427326e-05,0.08675142377614975,21.838943481445312,4.2146222511973974e-08,-0.19606822729110718,7.67599995015189e-05,62440.0625,0.030293600633740425,0.0,0.0,0.0,300.012939453125,30.121593475341797,5.81305066305049e-08,-0.2704291343688965,0.0,1.0
1.399999976158142,0.0,-0.11909999698400497,0.7250261902809143,3.958838988182833e-06,156429.109375,0.0,1.8459773855283856e-05,0.08675409108400345,21.83961296081543,4.29351736386252e-08,-0.1963447779417038,7.676469249418005e-05,62440.0625,0.030295588076114655,0.0,0.0,0.0,300.0129089355469,30.122512817382812,5.9218663750471023e-08,-0.2708105444908142,0.0,1.0
1.399999976158142,0.0,-0.11879999935626984,0.7250262498855591,3.959762125305133e-06,156429.125,0.0,1.8459772036294453e-05,0.08675675094127655,21.840280532836914,4.372350304038264e-08,-0.19662104547023773,7.67693854868412e-05,62440.0625,0.030297551304101944,0.0,0.0,0.0,300.01287841796875,30.123432159423828,6.03059575610132e-08,-0.2711915671825409,0.0,1.0
1.399999976158142,0.0,-0.1185000017285347,0.7250263690948486,3.9606852624274325e-06,156429.15625,0.0,1.845977021730505e-05,0.08675941079854965,21.84095001220703,4.4511224928101e-08,-0.19689704477787018,7.677407847950235e-05,62440.0625,0.030299488455057144,0.0,0.0,0.0,300.0128479003906,30.124351501464844,6.139241293112718e-08,-0.27157220244407654,0.0,1.0
1.399999976158142,0.0,-0.11819999665021896,0.7250264286994934,3.961607944802381e-06,156429.171875,0.0,1.845977021730505e-05,0.08676207065582275,21.841617584228516,4.529836417077604e-08,-0.19717277586460114,7.67787714721635e-05,62440.0625,0.030301399528980255,0.0,0.0,0.0,300.0128173828125,30.12527084350586,6.247806538794975e-08,-0.27195248007774353,0.0,1.0
1.399999976158142,0.0,-0.11789999902248383,0.7250264883041382,3.96253062717733e-06,156429.203125,0.0,1.8459768398315646e-05,0.08676473051309586,21.842287063598633,4.608487458312993e-08,-0.1974482238292694,7.678346446482465e-05,62440.06640625,0.030303284525871277,0.0,0.0,0.0,300.0128173828125,30.126190185546875,6.35628509826347e-08,-0.2723323702812195,0.0,1.0
1.399999976158142,0.0,-0.11760000139474869,0.7250266075134277,3.963453309552278e-06,156429.21875,0.0,1.8459766579326242e-05,0.08676739037036896,21.842954635620117,4.687077748144475e-08,-0.1977234035730362,7.678815018152818e-05,62440.06640625,0.03030514530837536,0.0,0.0,0.0,300.0127868652344,30.127107620239258,6.46468052423188e-08,-0.2727118730545044,0.0,1.0
1.399999976158142,0.0,-0.11729999631643295,0.7250266671180725,3.964375537179876e-06,156429.234375,0.0,1.845976476033684e-05,0.08677005022764206,21.843624114990234,4.765609773471624e-08,-0.1979983150959015,7.679284317418933e-05,62440.06640625,0.03030698001384735,0.0,0.0,0.0,300.01275634765625,30.128026962280273,6.572994948328414e-08,-0.27309101819992065,0.0,1.0
1.399999976158142,0.0,-0.11699999868869781,0.7250267267227173,3.965297764807474e-06,156429.265625,0.0,1.845976476033684e-05,0.08677271008491516,21.84429168701172,4.8440789157666586e-08,-0.1982729434967041,7.679752889089286e-05,62440.06640625,0.030308788642287254,0.0,0.0,0.0,300.0127258300781,30.128944396972656,6.681222686211186e-08,-0.2734697759151459,0.0,1.0
