Y_1,X_1,Y_2,X_2,Y_3,X_3,Y_4,X_4,Y_5,X_5,Y_6,X_6,Y_7,X_7
-0.15000000596046448,29.588430404663086,-0.15000000596046448,29.59589195251465,-0.15000000596046448,29.833171844482422,-0.15000000596046448,30.111400604248047,-0.15000000596046448,30.354175567626953,-0.15000000596046448,30.446170806884766,-0.15000000596046448,30.518814086914062
-0.14970000088214874,29.5872802734375,-0.14970000088214874,29.594928741455078,-0.14970000088214874,29.832857131958008,-0.14970000088214874,30.1114501953125,-0.14970000088214874,30.354297637939453,-0.14970000088214874,30.44628143310547,-0.14970000088214874,30.518905639648438
-0.149399995803833,29.58612823486328,-0.149399995803833,29.593965530395508,-0.149399995803833,29.832542419433594,-0.149399995803833,30.111499786376953,-0.149399995803833,30.354421615600586,-0.149399995803833,30.446392059326172,-0.149399995803833,30.518997192382812
-0.14910000562667847,29.584978103637695,-0.14910000562667847,29.59300422668457,-0.14910000562667847,29.832229614257812,-0.14910000562667847,30.11155128479004,-0.14910000562667847,30.35454559326172,-0.14910000562667847,30.446500778198242,-0.14910000562667847,30.519088745117188
-0.14880000054836273,29.58382797241211,-0.14880000054836273,29.592042922973633,-0.14880000054836273,29.831918716430664,-0.14880000054836273,30.111600875854492,-0.14880000054836273,30.35466957092285,-0.14880000054836273,30.446611404418945,-0.14880000054836273,30.519180297851562
-0.148499995470047,29.58267593383789,-0.148499995470047,29.591081619262695,-0.148499995470047,29.831607818603516,-0.148499995470047,30.111652374267578,-0.148499995470047,30.354793548583984,-0.148499995470047,30.44672203063965,-0.148499995470047,30.519271850585938
-0.14820000529289246,29.581525802612305,-0.14820000529289246,29.59012222290039,-0.14820000529289246,29.831298828125,-0.14820000529289246,30.111703872680664,-0.14820000529289246,30.354917526245117,-0.14820000529289246,30.44683074951172,-0.14820000529289246,30.519363403320312
-0.14790000021457672,29.58037567138672,-0.14790000021457672,29.589162826538086,-0.14790000021457672,29.830989837646484,-0.14790000021457672,30.111757278442383,-0.14790000021457672,30.35504150390625,-0.14790000021457672,30.446941375732422,-0.14790000021457672,30.519454956054688
-0.147599995136261,29.5792236328125,-0.147599995136261,29.58820343017578,-0.147599995136261,29.8306827545166,-0.147599995136261,30.11180877685547,-0.147599995136261,30.355165481567383,-0.147599995136261,30.447052001953125,-0.147599995136261,30.519548416137695
-0.14730000495910645,29.578073501586914,-0.14730000495910645,29.58724594116211,-0.14730000495910645,29.83037757873535,-0.14730000495910645,30.111862182617188,-0.14730000495910645,30.355289459228516,-0.14730000495910645,30.447160720825195,-0.14730000495910645,30.51963996887207
