x,y,z,Density,Momentum_0,Momentum_1,Momentum_2,Energy,Nu_Tilde,Pressure,Temperature,Mach,Pressure_Coefficient,Velocity_0,Velocity_1,Velocity_2,Laminar_Viscosity,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Heat_Flux,Y_Plus,Eddy_Viscosity
0.031636133790016174,0.0,-0.020654922351241112,0.7229859232902527,0.0,4.420902967978372e-15,0.0,155856.453125,0.0,62342.578125,300.38983154296875,1.7599068242898615e-17,-0.2577577233314514,0.0,6.114784209304471e-15,0.0,1.8477603589417413e-05,0.005032063461840153,-3.5382539058416147e-25,-0.0008980167913250625,-0.10401107370853424,0.13247838616371155,0.0
0.030749160796403885,0.0,-0.020494410768151283,0.7229757905006409,0.0,4.4520335463723356e-15,0.0,155853.953125,0.0,62341.58203125,300.3892822265625,1.7723261140067327e-17,-0.2607004940509796,0.0,6.15792910302229e-15,0.0,1.847757630457636e-05,0.005070310551673174,3.6896976967927144e-25,-0.0009299702360294759,-0.10593476891517639,0.13298358023166656,0.0
0.029880763962864876,0.0,-0.02033296227455139,0.7229667901992798,0.0,4.483477950473257e-15,0.0,155851.734375,0.0,62340.69140625,300.3887023925781,1.7848676610181392e-17,-0.2633326053619385,0.0,6.2014987837631565e-15,0.0,1.8477549019735307e-05,0.005093936808407307,0.0,-0.0009592925780452788,-0.10719761997461319,0.13329696655273438,0.0
0.029030581936240196,0.0,-0.02017076686024666,0.7229584455490112,0.0,4.515336130168912e-15,0.0,155849.625,0.0,62339.8515625,300.38812255859375,1.7975728243547086e-17,-0.26581573486328125,0.0,6.245636823611631e-15,0.0,1.8477521734894253e-05,0.005100135691463947,0.0,-0.0009848173940554261,-0.10763420164585114,0.13338211178779602,0.0
0.028198255226016045,0.0,-0.02000807598233223,0.7229501605033875,0.0,4.547705494248235e-15,0.0,155847.53125,0.0,62339.015625,300.3875427246094,1.8104818049942112e-17,-0.26828715205192566,0.0,6.290482559487536e-15,0.0,1.84774944500532e-05,0.005087375640869141,1.971814630585095e-24,-0.0010056031169369817,-0.10712096840143204,0.13321822881698608,0.0
0.02738342061638832,0.0,-0.019845178350806236,0.7229406833648682,0.0,4.581453404449215e-15,0.0,155845.15625,0.0,62338.0625,300.38690185546875,1.823943011410654e-17,-0.2711024582386017,0.0,6.337246401472499e-15,0.0,1.847746352723334e-05,0.00505783362314105,1.6394178329784537e-24,-0.001021497417241335,-0.10571523010730743,0.13283179700374603,0.0
0.02658569999039173,0.0,-0.019682398065924644,0.7229303121566772,0.0,4.6163947840728754e-15,0.0,155842.5625,0.0,62337.0234375,300.3861999511719,1.8378821627850302e-17,-0.2741731107234955,0.0,6.38567042803408e-15,0.0,1.8477430785424076e-05,0.005015241447836161,-1.9555171587136814e-24,-0.001032804837450385,-0.10346084833145142,0.1322692334651947,0.0
0.025804724544286728,0.0,-0.019520072266459465,0.7229154706001282,0.0,4.65533458272405e-15,0.0,155838.953125,0.0,62335.578125,300.3854064941406,1.8534253828032692e-17,-0.27844104170799255,0.0,6.4396666608391735e-15,0.0,1.8477394405636005e-05,0.004976497031748295,-1.4356557514131584e-24,-0.00104276102501899,-0.1010914221405983,0.1317511796951294,0.0
0.025040114298462868,0.0,-0.019358541816473007,0.7228916883468628,0.0,4.7036345189588585e-15,0.0,155833.390625,0.0,62333.35546875,300.38458251953125,1.872719205154946e-17,-0.2850062847137451,0.0,6.5066932249883535e-15,0.0,1.8477354387869127e-05,0.004986115265637636,2.0529941369739e-24,-0.0010639542015269399,-0.10124147683382034,0.13187575340270996,0.0
0.024291692301630974,0.0,-0.019197216257452965,0.7228716611862183,0.0,4.755096852702241e-15,0.0,155828.625,0.0,62331.44921875,300.3836975097656,1.893263724592803e-17,-0.2906480133533478,0.0,6.5780646446404745e-15,0.0,1.8477312551112846e-05,0.0050508612766861916,1.641496382856098e-24,-0.0011034002527594566,-0.10446607321500778,0.1327448934316635,0.0
0.023559406399726868,0.0,-0.01903506927192211,0.7228556275367737,0.0,4.8054567730647715e-15,0.0,155824.703125,0.0,62329.8828125,300.3828125,1.913360077574779e-17,-0.2952774465084076,0.0,6.6478787942190684e-15,0.0,1.8477270714356564e-05,0.005130787380039692,-4.417436179963005e-25,-0.0011516595259308815,-0.10827076435089111,0.1338222622871399,0.0
0.022842977195978165,0.0,-0.018872037529945374,0.7228382229804993,0.0,4.855055634324194e-15,0.0,155820.515625,0.0,62328.203125,300.3819580078125,1.9331579837917455e-17,-0.3002338409423828,0.0,6.7166557519537495e-15,0.0,1.8477230696589686e-05,0.005213266704231501,0.0,-0.0012028085766360164,-0.11196298897266388,0.1349310427904129,0.0
0.022142162546515465,0.0,-0.018708081915974617,0.7228228449821472,0.0,4.901941872570035e-15,0.0,155816.765625,0.0,62326.70703125,300.3811340332031,1.9518709599172877e-17,-0.30465176701545715,0.0,6.781664260106096e-15,0.0,1.847719249781221e-05,0.005298671778291464,-4.9800039528742515e-25,-0.0012570691760629416,-0.11588340997695923,0.13607627153396606,0.0
0.021456703543663025,0.0,-0.018543154001235962,0.7228080034255981,0.0,4.946715610645424e-15,0.0,155813.171875,0.0,62325.26953125,300.38037109375,1.9697421970514958e-17,-0.3089093565940857,0.0,6.843747963491574e-15,0.0,1.847715611802414e-05,0.005384801886975765,-5.240698816222639e-25,-0.0013140554074198008,-0.1200384721159935,0.13722960650920868,0.0
0.020786335691809654,0.0,-0.018377218395471573,0.7227945327758789,0.0,4.988879640210322e-15,0.0,155809.890625,0.0,62323.953125,300.379638671875,1.9865708557416422e-17,-0.3127882182598114,0.0,6.9022101775110655e-15,0.0,1.8477121557225473e-05,0.00547420047223568,0.0,-0.0013745103497058153,-0.12462704628705978,0.13842381536960602,0.0
0.02013084478676319,0.0,-0.01821024715900421,0.7227822542190552,0.0,5.028723646532691e-15,0.0,155806.890625,0.0,62322.7578125,300.37896728515625,2.002473072145729e-17,-0.31633102893829346,0.0,6.957453242814517e-15,0.0,1.847708881541621e-05,0.00556761771440506,-5.735461529139811e-25,-0.0014387860428541899,-0.12966643273830414,0.13966812193393707,0.0
