x,y,z,Density,Momentum_0,Momentum_1,Momentum_2,Energy,Nu_Tilde,Pressure,Temperature,Mach,Pressure_Coefficient,Velocity_0,Velocity_1,Velocity_2,Laminar_Viscosity,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Heat_Flux,Y_Plus,Eddy_Viscosity
0.7543661594390869,0.0,-0.0154490061104297,0.7240157723426819,0.0,-3.004033179436656e-14,0.0,156090.59375,0.0,62436.23828125,300.4132080078125,1.194120976306205e-16,0.0189987290650606,0.0,-4.1491268564343784e-14,0.0,1.8478707715985365e-05,0.002553861355409,2.1101200910711584e-25,0.000164254422998,-0.0421256087720394,0.1031390279531478,0.0
0.7585930824279785,0.0,-0.01517731603235,0.7240207195281982,0.0,-3.0065902024978275e-14,0.0,156091.8125,0.0,62436.7265625,300.4135131835937,1.1951286808156415e-16,0.0204458553344011,0.0,-4.1526301847042216e-14,0.0,1.8478722267900597e-05,0.0025473220739513,8.477655434443174e-25,0.0001636351371416,-0.0421841442584991,0.1030477806925773,0.0
0.7627730965614319,0.0,-0.0149089600890874,0.7240256071090698,0.0,-3.009263099666183e-14,0.0,156093.03125,0.0,62437.2109375,300.413818359375,1.196182442741585e-16,0.021872030571103,0.0,-4.1562937716076865e-14,0.0,1.8478736819815825e-05,0.0025408337824046,1.4805560378089148e-24,0.0001630330516491,-0.0422406457364559,0.102957010269165,0.0
0.7669059038162231,0.0,-0.0146439243108034,0.7240303754806519,0.0,-3.0113996555723374e-14,0.0,156094.21875,0.0,62437.6875,300.41412353515625,1.197023122941735e-16,0.0232834201306104,0.0,-4.15921705171525e-14,0.0,1.847875137173105e-05,0.0025343645829707,8.34233324868543e-25,0.0001624456635909,-0.0422936454415321,0.1028660759329795,0.0
0.770991325378418,0.0,-0.0143821947276592,0.7240351438522339,0.0,-3.012689856157595e-14,0.0,156095.40625,0.0,62438.16015625,300.4144287109375,1.197527504592045e-16,0.0246802158653736,0.0,-4.1609717651687826e-14,0.0,1.847876592364628e-05,0.0025279084220528,2.01452370790518e-25,0.0001618721726117,-0.0423433780670166,0.1027748435735702,0.0
0.775029182434082,0.0,-0.0141237573698163,0.7240398526191711,0.0,-3.013152336146796e-14,0.0,156096.578125,0.0,62438.62890625,300.41473388671875,1.1977031315797026e-16,0.0260640606284141,0.0,-4.1615836617698784e-14,0.0,1.8478780475561507e-05,0.0025214559864252,1.0019537321808744e-24,0.000161311487318,-0.0423897169530391,0.1026831418275833,0.0
0.7790193557739258,0.0,-0.0138685964047908,0.7240445613861084,0.0,-3.013270920759412e-14,0.0,156097.734375,0.0,62439.09375,300.4150085449219,1.197741777457921e-16,0.0274368152022361,0.0,-4.1617202034809765e-14,0.0,1.847879320848733e-05,0.0025149998255074,8.075212127187884e-25,0.0001607627345947,-0.0424326211214065,0.1025908291339874,0.0
0.7829617261886597,0.0,-0.0136166978627443,0.7240492105484009,0.0,-3.0132336513097324e-14,0.0,156098.890625,0.0,62439.5546875,300.4153137207031,1.1977187487496676e-16,0.0287988036870956,0.0,-4.1616419376366495e-14,0.0,1.847880776040256e-05,0.0025085266679525,-9.793181573664628e-25,0.0001602246338734,-0.0424716956913471,0.1024976223707199,0.0
0.7868561744689941,0.0,-0.0133680449798703,0.7240538001060486,0.0,-3.0125529756333195e-14,0.0,156100.03125,0.0,62440.01171875,300.41558837890625,1.1974400219704615e-16,0.030152978375554,0.0,-4.1606756424504224e-14,0.0,1.8478820493328385e-05,0.0025020237080752,-7.848403277061332e-25,0.0001596959627931,-0.0425065010786056,0.1024032607674598,0.0
0.7907026410102844,0.0,-0.0131226200610399,0.7240583896636963,0.0,-3.0107359205548696e-14,0.0,156101.171875,0.0,62440.46875,300.4158935546875,1.1967095884023531e-16,0.0314980037510395,0.0,-4.1581396258063424e-14,0.0,1.8478835045243613e-05,0.0024954748805612,7.653597034745398e-25,0.0001591752370586,-0.0425362288951873,0.1023074015974998,0.0
